Material ;Materialbeschreibung ;Liefereinheit;Maßeinheit ;Bearbeitbares Material ;Industrie;Katalogbeschreibung ;EAN/UPC;EAN in Auftragseinheit ;Materialklassifizierung ;UNSPSC Klassifizierung ;Statische Warennummer ;Herkunftsland ;Lager ;Arbeitshöchstgeschwindigkeit;Max. RPM ;Einheit;Bruttogewicht ;Nettogewicht ;Gewichtseinheit ;Form;Formzusatz;Form beschreibung;Korngröße ;Spezifikation ;Abmessung ;Hauptabmessung 1;Hauptabmessung 12;Hauptabmessung 3;Hauptabmessung 5;Hauptbild ;Bild Frontansicht;Bild Rückansicht ;Bild Seitenansicht ;Bild isometrisch ;Gruppenbild ;Bild Detail ;Anwendungsbild ;Qualitätslinie ;Level 1 ID;Level 1;Level 2 ID;Level 2;Level 3 ID;Level 3;Level 4 ID;Level 4;Materialbezeichnung ;Materialbezeichnung (ohne Tyrolit);Materialbezeichnung (60 Zeichen);Materialbezeichnung (50 Zeichen);Materialbezeichnung (40 Zeichen);Materialbezeichnung (30 Zeichen);Materialuntertitel (30 Zeichen);Titel Produktbeschreibung ;Produktuntertitel ;Beschreibung Kurztext ;Beschreibung Langtext ;Anwendung 1;Anwendung 2;Anwendung 3;Empfehlung 1 ;Empfehlung 2;Empfehlung 3;Empfehlung 4;Empfehlung 5;Produktvorteil 1 ;Produktvorteil 2;Produktvorteil 3;Produktvorteil 4;Produktvorteil 5;Materialgruppe ;Video 1 ;Video 1 Kategorie ;Video 2 ;Video 2 - Kategorie;Video 3 ;Video 3 - Kategorie ;Video 4;Video 4 - Kategorie ;Video 5 ;Video 5 - Kategorie 
34593858;SPIRAL PC X 19x25 ZA36 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173166741;9009013079103;;;68051000;IT;X;0;30000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;36;ZA-P41 PC X JS;D x T;19 x 25;19;25;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 19x25 ZA36 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 19x25 ZA36 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA36 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA36 PREMIUM;Tyrolit Spiralband PREMIUM;19x25 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593859;SPIRAL PC X 19x25 ZA50 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173166659;9009013079110;;;68051000;IT;X;0;30000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;50;ZA-P41 PC X JS;D x T;19 x 25;19;25;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 19x25 ZA50 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 19x25 ZA50 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA50 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA50 PREMIUM;Tyrolit Spiralband PREMIUM;19x25 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593860;SPIRAL PC X 19x25 ZA60 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173161579;9009013075723;;;68051000;IT;X;0;30000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;60;ZA-P41 PC X JS;D x T;19 x 25;19;25;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 19x25 ZA60 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 19x25 ZA60 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA60 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA60 PREMIUM;Tyrolit Spiralband PREMIUM;19x25 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593861;SPIRAL PC X 19x25 ZA80 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173161586;9009013075730;;;68051000;IT;X;0;30000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;80;ZA-P41 PC X JS;D x T;19 x 25;19;25;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 19x25 ZA80 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 19x25 ZA80 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA80 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA80 PREMIUM;Tyrolit Spiralband PREMIUM;19x25 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593862;SPIRAL PC X 19x25 ZA120 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173166697;9009013079127;;;68051000;IT;X;0;30000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;120;ZA-P41 PC X JS;D x T;19 x 25;19;25;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 19x25 ZA120 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 19x25 ZA120 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA120 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 19x25 ZA120 PREMIUM;Tyrolit Spiralband PREMIUM;19x25 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593863;SPIRAL PC X 22x20 ZA36 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173161593;9009013075747;;;68051000;IT;X;0;26000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;36;ZA-P41 PC X JS;D x T;22 x 20;22;20;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 22x20 ZA36 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 22x20 ZA36 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA36 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA36 PREMIUM;Tyrolit Spiralband PREMIUM;22x20 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593864;SPIRAL PC X 22x20 ZA50 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173161609;9009013075754;;;68051000;IT;X;0;26000;rpm;0,003;0,003;kg;SPIRAL-PC;PC;;50;ZA-P41 PC X JS;D x T;22 x 20;22;20;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 22x20 ZA50 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 22x20 ZA50 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA50 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA50 PREMIUM;Tyrolit Spiralband PREMIUM;22x20 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593865;SPIRAL PC X 22x20 ZA60 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173161616;9009013075761;;;68051000;IT;X;0;26000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;60;ZA-P41 PC X JS;D x T;22 x 20;22;20;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 22x20 ZA60 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 22x20 ZA60 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA60 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA60 PREMIUM;Tyrolit Spiralband PREMIUM;22x20 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593866;SPIRAL PC X 22x20 ZA80 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173161623;9009013075778;;;68051000;IT;X;0;26000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;80;ZA-P41 PC X JS;D x T;22 x 20;22;20;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 22x20 ZA80 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 22x20 ZA80 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA80 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA80 PREMIUM;Tyrolit Spiralband PREMIUM;22x20 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
34593867;SPIRAL PC X 22x20 ZA120 P41 JS;100;ST;"Edelstahl;Nichteisenmetalle;Stahl";Coated global;Gewebe Spiralband;9003173166703;9009013079134;;;68051000;IT;X;0;26000;rpm;0,002;0,002;kg;SPIRAL-PC;PC;;120;ZA-P41 PC X JS;D x T;22 x 20;22;20;0;19801__sb-zircon_mdb.jpg;19801__sb-zircon_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20035;Schleifhülsen;256;Geradschleifer;19801;PREMIUM ZA-P41 PC X Schleifhülsen universell einsetzbar;Tyrolit Spiralband 22x20 ZA120 PC X PREMIUM Stahl/Inox/Aluminium;Spiralband 22x20 ZA120 PC X PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA120 PREMIUM Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 PC Stahl/Inox/Aluminium;Tyrolit Spiralband 22x20 ZA120 PREMIUM;Tyrolit Spiralband PREMIUM;22x20 Stahl/Inox/Aluminium;PREMIUM ZA-P41 PC X Schleifhülsen;universell einsetzbar;Widerstandsfähiges Zirkonium-Spiralband für die Bearbeitung von schwer zugänglichen Stellen auf unterschiedlichsten Werkstoffen. Geeignet für alle gängigen Geradschleifer.;"Die PREMIUM ZA-P41 PC X Spiralbänder aus Zirkonium sind mit einer Innenverstärkung aus Baumwollgewebe ausgestattet und eignen sich durch ihre reduzierten Abmessungen perfekt für Arbeiten auf kleinstem Raum. Zirkonium zeichnet sich durch eine hohe Zähigkeit aus was zu einem klar verbesserten Widerstand der Spiralbänder führt. Weiters glänzt das Produkt durch hervorragende Standzeiten, was nicht zuletzt an der Qualität des Trägergewebes und der Hochwertigkeit des verwendeten Schleifmittels liegt. Durch die Kombination aus Zirkon und einem Kühlmittel ist es Ihnen möglich, jegliche Arten von Metallen, ob Eisen- oder Nichteisenmetalle, sowie Kunststoffe schnell und sauber zu bearbeiten. Die Anwendungen reichen vom einfachen Entgraten über die Feinbearbeitung bis hin zur Formgebung komplexer Werkstücke.
";Für die Feinbearbeitung von Stanzteilen, Innenflächen von Zylindern, Rohren und Teilen mit Bohrungen;Für das Entgraten bis hin zur Formgebung von Werkstücken je nach Korngröße;;Korngröße 36/50/60 für höchste Abtragsleistung;Korngröße 80/120 für ein perfektes Oberflächenfinish;;;;Hohe Zähigkeit und Widerstandsfähigkeit;Einfache Montage auf einer Achse oder einem erweiterbaren Dorn;Zum Bearbeiten von schwer zugänglichen Stellen geeignet;;;SSYB8;;;;;;;;;;
